sampling_week,normalized_concentration_rolling_average,population,region,state,name,fipscode
2020-03-04,,"100,000-200,000",Midwest,IL,Peoria,17143
2020-03-04,,"200,000-500,000",Midwest,IN,Lake,18089
2020-03-04,,"10,000-20,000",Midwest,IN,Steuben,18151
2020-03-04,,"1,000,000-2,000,000",Midwest,MN,Hennepin,27053
2020-03-25,0.0,"10,000-20,000",Midwest,IN,Steuben,18151
2020-04-08,0.0,"10,000-20,000",Midwest,IN,Steuben,18151
2020-04-15,122.45948619194732,"100,000-200,000",Midwest,IL,Peoria,17143
2020-04-15,29.58245986193079,"10,000-20,000",Midwest,IN,Steuben,18151
2020-04-22,146.00542079871647,"100,000-200,000",Midwest,IL,Peoria,17143
2020-04-22,42.46172990402283,"10,000-20,000",Midwest,IN,Steuben,18151
2020-04-22,628.0687002386835,"1,000,000-2,000,000",Midwest,MN,Hennepin,27053
2020-04-29,108.33572114905462,"100,000-200,000",Midwest,IL,Peoria,17143
2020-04-29,53.345665199162205,"10,000-20,000",Midwest,IN,Steuben,18151
2020-05-06,87.88234400844999,"10,000-20,000",Midwest,IN,Steuben,18151
2020-05-13,103.28075611599432,"100,000-200,000",Midwest,IL,Peoria,17143
2020-05-13,124.21902326758509,"200,000-500,000",Midwest,IN,Lake,18089
2020-05-13,86.13934475180106,"10,000-20,000",Midwest,IN,Steuben,18151
2020-05-20,38.91499277857606,"100,000-200,000",Midwest,IL,Peoria,17143
2020-05-20,86.28577070219619,"200,000-500,000",Midwest,IN,Lake,18089
2020-05-20,82.8525485954106,"10,000-20,000",Midwest,IN,Steuben,18151
2020-05-20,502.5150960710948,"1,000,000-2,000,000",Midwest,MN,Hennepin,27053
2020-05-27,70.7165962993656,"100,000-200,000",Midwest,IL,Peoria,17143
2020-05-27,66.98129239588337,"200,000-500,000",Midwest,IN,Lake,18089
2020-05-27,20.40596601730261,"10,000-20,000",Midwest,IN,Steuben,18151
2020-05-27,160.848303708812,"1,000,000-2,000,000",Midwest,MN,Hennepin,27053
2020-06-03,112.06537183724366,"100,000-200,000",Midwest,IL,Peoria,17143
2020-06-03,21.67541103662137,"200,000-500,000",Midwest,IN,Lake,18089
2020-06-03,19.166673756130784,"10,000-20,000",Midwest,IN,Steuben,18151
2020-06-03,210.4920447281153,"1,000,000-2,000,000",Midwest,MN,Hennepin,27053
2020-06-10,151.5133706283945,"100,000-200,000",Midwest,IL,Peoria,17143
2020-06-10,18.55839901458778,"10,000-20,000",Midwest,IN,Steuben,18151
2020-06-10,201.22441933579384,"1,000,000-2,000,000",Midwest,MN,Hennepin,27053
2020-06-17,126.43859107828136,"100,000-200,000",Midwest,IL,Peoria,17143
2020-06-17,43.899842994950745,"200,000-500,000",Midwest,IN,Lake,18089
2020-06-17,27.90546902403045,"10,000-20,000",Midwest,IN,Steuben,18151
2020-06-17,189.58122485207332,"1,000,000-2,000,000",Midwest,MN,Hennepin,27053
2020-06-24,82.05851142716186,"100,000-200,000",Midwest,IL,Peoria,17143
2020-06-24,65.62315729706513,"100,000-200,000",Midwest,IN,Lake,18089
2020-06-24,118.32016370625252,"1,000,000-2,000,000",Midwest,MN,Hennepin,27053
2020-07-01,55.78194999783656,"100,000-200,000",Midwest,IL,Peoria,17143
2020-07-01,31.32602281610553,"10,000-20,000",Midwest,IN,Steuben,18151
2020-07-01,99.59101100565812,"1,000,000-2,000,000",Midwest,MN,Hennepin,27053
2020-07-08,52.838632270667965,"100,000-200,000",Midwest,IL,Peoria,17143
2020-07-08,145.25510302313606,"200,000-500,000",Midwest,IN,Lake,18089
2020-07-08,39.58716038393846,"10,000-20,000",Midwest,IN,Steuben,18151
2020-07-15,63.95069702621593,"100,000-200,000",Midwest,IL,Peoria,17143
2020-07-15,160.47648470165157,"200,000-500,000",Midwest,IN,Lake,18089
2020-07-15,42.44665173158596,"10,000-20,000",Midwest,IN,Steuben,18151
2020-07-15,152.16365500790633,"1,000,000-2,000,000",Midwest,MN,Hennepin,27053
2020-07-22,70.12638447843051,"100,000-200,000",Midwest,IL,Peoria,17143
2020-07-22,172.7952434053395,"200,000-500,000",Midwest,IN,Lake,18089
2020-07-22,38.73762046479212,"10,000-20,000",Midwest,IN,Steuben,18151
2020-07-22,182.63173487657585,"1,000,000-2,000,000",Midwest,MN,Hennepin,27053
2020-07-29,160.63750647614734,"100,000-200,000",Midwest,IL,Peoria,17143
2020-07-29,140.40634774816576,"200,000-500,000",Midwest,IN,Lake,18089
2020-07-29,74.57734041541723,"10,000-20,000",Midwest,IN,Steuben,18151
2020-08-05,218.84838402189243,"100,000-200,000",Midwest,IL,Peoria,17143
2020-08-05,169.60486937092,"200,000-500,000",Midwest,IN,Lake,18089
2020-08-05,115.01875585210703,"10,000-20,000",Midwest,IN,Steuben,18151
2020-08-05,153.8942668453603,"1,000,000-2,000,000",Midwest,MN,Hennepin,27053
2020-08-12,272.15287384349983,"100,000-200,000",Midwest,IL,Peoria,17143
2020-08-12,168.20749027961403,"200,000-500,000",Midwest,IN,Lake,18089
2020-08-12,123.74969256307952,"10,000-20,000",Midwest,IN,Steuben,18151
2020-08-12,113.09340785200877,"1,000,000-2,000,000",Midwest,MN,Hennepin,27053
2020-08-19,202.36073091223787,"100,000-200,000",Midwest,IL,Peoria,17143
2020-08-19,202.03168923573676,"200,000-500,000",Midwest,IN,Lake,18089
2020-08-19,326.7522032674791,"10,000-20,000",Midwest,IN,Steuben,18151
2020-08-19,83.53865949218546,"1,000,000-2,000,000",Midwest,MN,Hennepin,27053
2020-08-26,150.39148508110412,"100,000-200,000",Midwest,IL,Peoria,17143
2020-08-26,204.0496713709657,"200,000-500,000",Midwest,IN,Lake,18089
2020-08-26,287.3852829208236,"10,000-20,000",Midwest,IN,Steuben,18151
2020-08-26,85.3493800514305,"1,000,000-2,000,000",Midwest,MN,Hennepin,27053
2020-09-02,174.97720696652,"100,000-200,000",Midwest,IL,Peoria,17143
2020-09-02,171.5746801825642,"200,000-500,000",Midwest,IN,Lake,18089
2020-09-02,285.7013873275667,"10,000-20,000",Midwest,IN,Steuben,18151
2020-09-02,82.40468429652783,"1,000,000-2,000,000",Midwest,MN,Hennepin,27053
2020-09-09,192.40381403850736,"100,000-200,000",Midwest,IL,Peoria,17143
2020-09-09,122.22355005018105,"200,000-500,000",Midwest,IN,Lake,18089
2020-09-09,34.04686243501471,"10,000-20,000",Midwest,IN,Steuben,18151
2020-09-09,80.38324596366937,"1,000,000-2,000,000",Midwest,MN,Hennepin,27053
2020-09-16,183.92400183423345,"100,000-200,000",Midwest,IL,Peoria,17143
2020-09-16,115.2070638178118,"200,000-500,000",Midwest,IN,Lake,18089
2020-09-16,36.06121748858029,"10,000-20,000",Midwest,IN,Steuben,18151
2020-09-16,79.50999876086996,"1,000,000-2,000,000",Midwest,MN,Hennepin,27053
2020-09-23,112.10430799497868,"100,000-200,000",Midwest,IL,Peoria,17143
